Id,SalePrice
1622,157571.920281013
1623,261697.52508241613
1624,215506.2377161018
1625,118615.90871129232
1626,179713.95832017134
1627,178816.54756538966
1628,276348.83622491173
1629,173516.8800957196
1630,324740.1043644857
1631,210931.8652374281
1632,224222.08251190442
1633,179264.43595291045
1634,185515.2518489568
1635,185550.62558769272
1636,157314.11331000063
1637,190657.7618502425
1638,199701.31766843493
1639,173285.4494313919
1640,260120.5637724672
1641,179841.51621643547
1642,259500.27392591164
1643,216960.37784345285
1644,230543.11776824924
1645,240245.02986283624
1646,163850.18243610114
1647,156779.01457782672
1648,128994.678917174
1649,140499.73401783383
1650,98576.90551067097
1651,105461.51185112749
1652,103757.19205065677
1653,103373.7320176831
1654,142667.71058438742
1655,147165.1477570373
1656,137359.2151668782
1657,144045.25116059626
1658,147126.71061434015
1659,108220.44711928419
1660,148102.1350393996
1661,412050.5136420941
1662,338799.4933351681
1663,369191.6314974108
1664,431573.0617274719
1665,317216.52059349767
1666,298126.7601840033
1667,344414.5385798032
1668,349423.6236595784
1669,312582.5085847548
1670,341702.43080885685
1671,257481.67963375826
1672,381403.7691838073
1673,281174.0094825565
1674,248802.1343838286
1675,207092.55774603388
1676,210826.1732378404
1677,208305.08387627476
1678,421521.1239654354
1679,344678.1823848712
1680,318643.28544702753
1681,278045.7125704603
1682,287635.2262153502
1683,186007.81947897864
1684,188870.27105989703
1685,197337.43500292138
1686,174421.6199638769
1687,185666.15154843056
1688,204712.0703684939
1689,209448.61915260437
1690,211822.54707103712
1691,197864.00801550807
1692,275814.5805314302
1693,184597.3766508035
1694,180406.53548466065
1695,161128.54404633213
1696,261487.12364301365
1697,159231.3770331724
1698,301210.27701070043
1699,319372.8705323783
1700,238594.46932484186
1701,266471.6587924368
1702,247742.28853024356
1703,240433.9391945952
1704,279046.3675284835
1705,270789.2947347958
1706,383607.11750821304
1707,220006.83047597273
1708,205240.9587610832
1709,261686.18138647522
1710,229069.86812298186
1711,279121.99869357725
1712,251723.44130110764
1713,269011.3317804539
1714,223577.51598062948
1715,212827.83571110503
1716,180446.26475202083
1717,183969.12466600654
1718,132847.9220071768
1719,217794.6562862259
1720,269239.7846624439
1721,175588.7546099096
1722,122670.16776709561
1723,161505.89038801985
1724,213061.95693616453
1725,241019.35684134834
1726,197865.38838690147
1727,155507.63288867683
1728,198558.88975070487
1729,160766.4812376995
1730,159990.22452314803
1731,131048.03446892113
1732,118738.65507887118
1733,103250.19928210322
1734,114414.27315288293
1735,144703.34661630658
1736,102709.29667029926
1737,285034.14434274845
1738,229896.33018052857
1739,259268.30224542296
1740,204435.660530071
1741,190150.89659788576
1742,182612.53233757825
1743,188653.06294905604
1744,321295.6726001648
1745,218327.975301367
1746,210858.53060228913
1747,214977.47931062733
1748,222963.9838991433
1749,165211.0153353922
1750,138706.78502423223
1751,256626.8395311858
1752,108166.85879744776
1753,150493.74470097315
1754,198297.94555812213
1755,183206.59080130863
1756,128624.70660142414
1757,107848.88104005647
1758,145931.75302243256
1759,156311.6585170834
1760,160299.75102814264
1761,151879.7534542682
1762,173126.42788725882
1763,179453.9488428987
1764,100554.10369564826
1765,182256.43189323274
1766,185272.33645903436
1767,228895.04632494808
1768,140686.89164153277
1769,171011.6690221799
1770,170700.73696549446
1771,105787.94864039891
1772,140521.43817935046
1773,114788.13406597567
1774,138798.69546986162
1775,143439.61690241308
1776,131534.12650099513
1777,113052.46226807707
1778,151360.83143519913
1779,121854.90352268494
1780,180562.66567920637
1781,116359.44924872089
1782,63985.10807639477
1783,137988.2501936236
1784,113413.87559671141
1785,132448.6805859555
1786,138343.17236096435
1787,178010.87194425962
1788,74949.95237735542
1789,101678.13993184059
1790,47271.74614444678
1791,205642.5762070471
1792,155833.71304927417
1793,138166.59465503204
1794,175864.04424333922
1795,133859.15962427086
1796,153425.83384021022
1797,134631.2921280514
1798,111445.5478387184
1799,95065.58315875055
1800,127122.63594611362
1801,114309.70592331933
1802,135573.97777440166
1803,158228.75279730628
1804,140665.66150739486
1805,143935.35549523076
1806,133857.44652274624
1807,163344.32958522742
1808,124984.78501350875
1809,116992.44409328816
1810,144873.48558081337
1811,129747.35356812389
1812,117284.00008827657
1813,121744.11196428328
1814,101140.59827398555
1815,29652.48255038308
1816,119265.55681710388
1817,131836.66467643948
1818,191070.82891052053
1819,145589.93866209826
1820,51870.21168501023
1821,134541.76217263774
1822,160212.46837920812
1823,49556.803328126436
1824,138217.90607951116
1825,132907.75805358635
1826,101099.28315518075
1827,82100.86567955348
1828,130507.26785668661
1829,137210.37560065556
1830,148943.774187763
1831,153441.92753506103
1832,74054.63855695142
1833,150236.74602255784
1834,128648.57857816969
1835,110526.80179800815
1836,125388.80243947986
1837,81517.03877917281
1838,107259.64349217038
1839,129165.31141953962
1840,134828.11953713978
1841,116122.36196744116
1842,90681.43396322476
1843,111587.88891096064
1844,136847.33894025255
1845,127683.76821754826
1846,147600.3743254824
1847,156965.69275750383
1848,29338.160580061376
1849,114035.25357316877
1850,114426.74105167831
1851,151570.4196498089
1852,124748.94410132593
1853,132617.7914384578
1854,180280.05383061315
1855,163167.93386164564
1856,223558.11878918298
1857,139670.97107598698
1858,141483.26249678317
1859,109155.9235221066
1860,153822.66747866175
1861,108094.051283031
1862,290161.7926161168
1863,289511.2696340494
1864,289523.5805580488
1865,346668.05561277247
1866,346850.10953098536
1867,229493.10780342086
1868,306731.4059836606
1869,221409.09035125887
1870,231173.64525648043
1871,258044.17392609338
1872,190171.48087358777
1873,227794.09891020996
1874,131581.83770355652
1875,186328.07055010996
1876,184982.59105224512
1877,211763.48543349165
1878,203563.17960325046
1879,120099.17871074635
1880,126433.85475891619
1881,240665.43934722082
1882,251926.35608512
1883,193050.1480056271
1884,203398.549747383
1885,237181.12640009006
1886,285038.30281322054
1887,228020.65434134076
1888,268036.9260977644
1889,171370.24072279572
1890,91822.6510857998
1891,127019.11437560967
1892,84111.25369085255
1893,134575.5771738591
1894,100261.45121594495
1895,130859.44795403513
1896,127171.62032862823
1897,104985.87074329238
1898,111035.34618843603
1899,155693.35631911992
1900,135395.44208678626
1901,148045.76354198856
1902,122447.03980108676
1903,198389.262016434
1904,129207.09744157805
1905,189703.87088909163
1906,142987.4712574992
1907,210443.2024303116
1908,102383.1472740504
1909,143957.0910660643
1910,119648.30722769955
1911,189028.76314885588
1912,278945.8655452712
1913,161453.68442426086
1914,62297.730632864404
1915,308583.2059602693
1916,10018.623608336784
1917,249301.01739918953
1918,135725.34305204777
1919,178333.88892979897
1920,160314.2539092342
1921,367124.49451367
1922,328526.1599008022
1923,234633.49141093227
1924,210240.30639634305
1925,216244.5512591398
1926,371270.2533761745
1927,133269.3392587565
1928,165939.30770596815
1929,120126.15148226218
1930,134208.75671706884
1931,145194.0286847453
1932,139949.58903802675
1933,172250.77941805986
1934,166342.2468523793
1935,164505.76712079905
1936,184560.634938
1937,174936.3902247229
1938,189002.18227804196
1939,239520.1035421088
1940,186389.37850428117
1941,165210.85707316035
1942,195016.22811059537
1943,202934.70618669828
1944,319971.7477564274
1945,356170.09309253725
1946,139298.89445278747
1947,282593.651700875
1948,167900.04232457723
1949,265817.31568749645
1950,199552.50895893946
1951,276825.18421706394
1952,226768.08168025757
1953,200936.74079618533
1954,189038.55737965344
1955,118924.53790314472
1956,330228.16734582954
1957,154337.36051871604
1958,290489.3607325768
1959,136237.2175330578
1960,105112.77299083094
1961,123665.50723473681
1962,95031.33776157722
1963,107188.07874408574
1964,97476.23213585722
1965,140583.05554936803
1966,140472.0973268703
1967,282866.1792863172
1968,377595.54674208537
1969,360970.65619897447
1970,350004.4848666822
1971,421271.86455132416
1972,351571.5369616051
1973,296629.93299583695
1974,321731.98591741524
1975,438069.802411983
1976,267381.3857139356
1977,337932.68053244357
1978,308714.93659443385
1979,310930.3578001135
1980,182066.8249499139
1981,334209.1318131748
1982,213646.16008415702
1983,201355.68019006937
1984,185387.69952880847
1985,214745.93059892603
1986,209516.89924791805
1987,193839.6628538142
1988,186495.2591572737
1989,207164.12722688052
1990,224479.03605755325
1991,218288.78025217052
1992,238977.4365689971
1993,186316.0943420222
1994,234339.51796927978
1995,177553.99761895696
1996,279971.16254274384
1997,304938.7628764778
1998,283529.6048458691
1999,273863.8618851607
2000,298068.52827024506
2001,305276.59549354645
2002,256475.02355924342
2003,262224.6304159493
2004,289187.2714147591
2005,245603.3094349571
2006,213129.09707377828
2007,255183.69979257998
2008,228093.87995393807
2009,207300.39320746087
2010,215366.3933641056
2011,142610.80656787218
2012,184871.19425364165
2013,185080.4410124144
2014,203469.8017410168
2015,218958.04229234904
2016,199892.97550419322
2017,210137.87013868685
2018,109571.6403136698
2019,131533.1227917776
2020,83830.60051803594
2021,96191.60439514369
2022,183797.24244061369
2023,156976.79880439467
2024,289527.33635205845
2025,333268.590546577
2026,179966.1981144438
2027,159548.8767214024
2028,155904.97925598943
2029,172518.254268002
2030,270062.5799310652
2031,244830.54545905534
2032,263669.78713843203
2033,261976.75756903272
2034,179720.9289858851
2035,211121.7979930651
2036,220033.88147663348
2037,224498.60864271573
2038,324035.62890509726
2039,225536.85441258666
2040,334043.8314944287
2041,300181.8842420436
2042,205709.36258431734
2043,173384.14640873554
2044,172712.1935051384
2045,208854.60626700637
2046,126821.02308339183
2047,134988.8783930922
2048,148899.17899342277
2049,127520.85161972814
2050,178195.41196890152
2051,116370.4842583437
2052,115169.17703237361
2053,145315.3577661179
2054,79194.83003646042
2055,172568.06937525002
2056,154021.33434374048
2057,106545.9956387491
2058,213220.3273043586
2059,127626.15519576916
2060,181455.8023295945
2061,177147.10538954404
2062,113231.76238336577
2063,121125.04234522348
2064,117900.25766037893
2065,128976.48390317964
2066,174100.46198346769
2067,108450.2909034479
2068,130231.97007216373
2069,82848.4008075567
2070,108008.16381801874
2071,81773.90113488841
2072,145858.32991793216
2073,135481.10850141547
2074,188681.13035264262
2075,141126.1176094266
2076,122560.67971639172
2077,146236.4075418471
2078,110679.95656142011
2079,142251.19090745435
2080,118536.45929818414
2081,124173.02897406672
2082,108597.26562175271
2083,146502.78604885214
2084,95544.09331642743
2085,104920.46226729662
2086,116523.55657059257
2087,130421.5103700622
2088,99590.80571497208
2089,84948.68309181998
2090,129056.97998390673
2091,79294.04916771385
2092,136960.00437357626
2093,168932.1119788743
2094,124311.9470462678
2095,137445.83588502253
2096,87771.14228899148
2097,110585.30917289504
2098,142429.56916521327
2099,19747.78946501552
2100,42899.68873767415
2101,117910.60374188633
2102,142821.76089725713
2103,93211.16521702614
2104,150304.74033998698
2105,153325.81139076035
2106,49625.91387741198
2107,193204.75095611298
2108,128178.45904129045
2109,98332.43613378773
2110,111578.45818448067
2111,155094.46211301978
2112,127336.76368694077
2113,124118.9980472941
2114,125237.79474761942
2115,163232.54367305315
2116,95852.56751831342
2117,135005.18848423823
2118,123824.14855158445
2119,103898.75020736712
2120,128896.16315796529
2121,81092.51587711531
2122,95867.88042571559
2123,79531.32635394367
2124,169435.0903859504
2125,138592.50864824024
2126,146161.90822610422
2127,160673.28988330136
2128,147106.48377540964
2129,76243.01334703597
2130,120112.95348644187
2131,132112.58650804474
2132,108581.59966888139
2133,117343.578348913
2134,125793.42396138678
2135,107701.58629805665
2136,52198.551016861806
2137,102366.86631632224
2138,149936.7260979854
2139,150747.72030275222
2140,145728.95659856452
2141,158902.8470446614
2142,124066.25659458502
2143,148612.70359045942
2144,103504.27709814068
2145,136557.49901665538
2146,165413.07082201284
2147,152242.24666812178
2148,145944.7333052035
2149,162897.96560111223
2150,218515.57243668358
2151,131280.82154656597
2152,192449.9005936121
2153,192823.40219939756
2154,105172.18965567462
2155,134122.01824856526
2156,270540.98034350877
2157,238583.03196042893
2158,236179.8555247686
2159,229671.597186903
2160,190761.34103685757
2161,254915.80078772153
2162,352618.4857940187
2163,361950.4700627264
2164,246334.09003180056
2165,210264.14932221104
2166,147302.0421487561
2167,208611.95122508076
2168,189794.96950437385
2169,200261.03343135468
2170,215563.5572657683
2171,162134.80250315578
2172,131466.87124982825
2173,167947.8631554311
2174,224094.02728851815
2175,268848.10750650964
2176,294559.0655665642
2177,238720.44769747183
2178,223426.3779886656
2179,141718.4887326341
2180,194786.366122599
2181,201050.24686513585
2182,223812.10560899763
2183,198691.65380966966
2184,117236.83523606439
2185,126684.02104297932
2186,150724.29145079595
2187,161963.67955186474
2188,162788.26346654794
2189,313599.4922945916
2190,61530.45496065449
2191,52949.76187251415
2192,70187.46333778673
2193,117020.85950307059
2194,92739.43338876474
2195,100031.66114258696
2196,105086.5560664332
2197,113232.74307878711
2198,164814.15101566515
2199,185917.7182598142
2200,127223.4032875211
2201,140220.06910900422
2202,221075.48115183203
2203,114640.56540596881
2204,154112.20643346268
2205,101350.02458600234
2206,130141.9999165982
2207,186491.50955552445
2208,221214.55799462064
2209,194526.87576908316
2210,114988.98598203831
2211,115123.88061431446
2212,132167.87914821948
2213,104289.1274974111
2214,154923.42872265703
2215,89653.30187576916
2216,148802.6237306744
2217,75120.21422660095
2218,90174.67943320563
2219,85068.16336582648
2220,43485.95580429933
2221,309030.3828622515
2222,278478.9980385094
2223,299733.1753289127
2224,215205.12931319023
2225,113467.22935446235
2226,181472.86242516618
2227,223358.2253874091
2228,284886.8002788166
2229,240303.80569335422
2230,141797.06806070195
2231,220201.40040834737
2232,181834.95647812146
2233,201791.2963567737
2234,268987.56209308724
2235,244915.0578608024
2236,253061.84050218062
2237,317295.7957241351
2238,192086.6232619281
2239,119215.76511458005
2240,166839.95049251826
2241,142552.9692136438
2242,110686.40005575842
2243,121361.97484879592
2244,104190.24080869486
2245,97735.18334264029
2246,146278.48919391097
2247,112815.67746089841
2248,111257.17414194508
2249,118120.03927353886
2250,122797.19776886958
2251,88111.85091450973
2252,180883.65541059733
2253,145209.55070339632
2254,171713.73057688284
2255,184075.7884583783
2256,190985.27385143563
2257,198118.061259147
2258,169888.87678443943
2259,173877.50299939653
2260,112743.81375804846
2261,192175.17929447815
2262,201322.6752379418
2263,350679.55679278704
2264,411974.80294419755
2265,141655.9812007083
2266,271669.8473543704
2267,332483.47354369075
2268,373890.0751522633
2269,165237.68089643586
2270,207395.54235022166
2271,221102.6209061679
2272,266685.3775248334
2273,169864.2890213884
2274,180314.57652814104
2275,154676.67005448532
2276,205317.57501807553
2277,182580.64760074182
2278,144945.29588745977
2279,124914.11574932048
2280,101424.79923968413
2281,171368.15653741197
2282,183607.8861881683
2283,113653.7298893372
2284,122686.0886789218
2285,136280.60008196277
2286,116613.86629579519
2287,357742.64311473095
2288,276214.8732849981
2289,294226.2901719131
2290,389224.4892901357
2291,319932.0642666463
2292,386994.2214209314
2293,412156.74898598413
2294,350336.3005721057
2295,432492.0108891509
2296,234092.42783449753
2297,344988.32843446475
2298,342995.4586688692
2299,338905.25869525224
2300,300146.514108615
2301,320354.6898651344
2302,245109.59534525382
2303,241877.49727389286
2304,231821.4146592829
2305,209012.8040154893
2306,207360.13297763024
2307,217036.0457312737
2308,218634.01230470114
2309,303186.7763786039
2310,202820.90882461495
2311,212791.92208893853
2312,191378.49196694116
2313,180538.57877028757
2314,186601.54023030587
2315,191599.97350825905
2316,216038.4399888022
2317,197192.43423354626
2318,196471.23942127335
2319,196089.6645818567
2320,186780.93397075334
2321,230855.05468998873
2322,202960.94801767846
2323,192854.30923807877
2324,196753.96908279462
2325,223307.35606236826
2326,186579.47872523544
2327,209819.14460930694
2328,229337.10841467092
2329,186962.4467305995
2330,178593.07495557447
2331,314600.7929084629
2332,353634.494856643
2333,292569.5752636243
2334,247487.48578927387
2335,275822.8935421065
2336,286073.9135450856
2337,194589.8289642674
2338,250816.22707421123
2339,230457.3144624438
2340,394824.6665684108
2341,208717.56374955922
2342,242601.99998778407
2343,232795.7786471371
2344,226931.01686755917
2345,228689.8862725345
2346,207701.6203708772
2347,193484.40519020543
2348,243448.9072180034
2349,185268.99155684677
2350,312789.88669626624
2351,268793.32632442866
2352,256508.7939956067
2353,252802.69530156231
2354,128955.17967681657
2355,148424.34301009052
2356,166118.8959338849
2357,204965.81594988168
2358,206671.76637864625
2359,114698.04212824791
2360,122439.56219234783
2361,134189.74411997967
2362,266274.7179663095
2363,161452.32803989225
2364,184845.74537862977
2365,230167.86236615735
2366,192870.7670773773
2367,220017.33759201667
2368,211032.32863973104
2369,205541.62051952933
2370,167160.28789426177
2371,169136.6036176181
2372,197704.82095212792
2373,298917.22045935714
2374,297999.21917326376
2375,239697.4550977575
2376,291996.41587494896
2377,327676.5749378891
2378,140703.40098203346
2379,214353.5008122134
2380,164617.50758652133
2381,169095.97551708133
2382,214569.12454743567
2383,199794.37401774037
2384,250186.5937158151
2385,175028.9118433951
2386,135006.24204841
2387,128458.61809651018
2388,116413.95650003199
2389,120845.54094645637
2390,148390.98878685827
2391,129773.82979895663
2392,104331.76682690554
2393,173197.30991013045
2394,125287.8473906552
2395,204344.5079249728
2396,144515.01184138772
2397,215777.93568521808
2398,115788.5144604186
2399,69095.17491439404
2400,64322.464338677004
2401,114625.05121035618
2402,141107.3525424085
2403,129411.87132790848
2404,146577.99479602533
2405,164047.0086898061
2406,141718.0327832338
2407,128802.0815658744
2408,152775.21159578743
2409,109741.20865068701
2410,185974.35287477472
2411,103389.72214592644
2412,153486.59558137343
2413,118257.18350264733
2414,152994.95485156984
2415,129234.25654520257
2416,128033.15383553295
2417,129432.50977212726
2418,124141.87115274672
2419,132418.76833712845
2420,113504.36128132255
2421,127101.9563688375
2422,96240.46220001183
2423,138460.5688293248
2424,145286.90158610535
2425,191103.17030026973
2426,132303.294867591
2427,134245.15044626477
2428,181739.41548538813
2429,101178.09421271528
2430,127364.78921360127
2431,88411.4940106466
2432,142646.19493974652
2433,136192.30003012065
2434,130678.1489924728
2435,147626.36779706716
2436,112404.88962916122
2437,99164.25838733441
2438,114251.15710692364
2439,106855.46160215256
2440,131703.3513819927
2441,135925.7157036718
2442,97132.64430368785
2443,145793.65129491664
2444,125436.41599418991
2445,105383.48677696963
2446,137791.70638515125
2447,206830.26846549776
2448,135063.05962455133
2449,115589.55598217412
2450,162136.9005949297
2451,117997.06528130523
2452,201627.76714788354
2453,93513.91293864301
2454,109387.50959390379
2455,118596.79972515185
2456,153117.3304809474
2457,125265.43684480176
2458,125243.88046247908
2459,107960.95685157855
2460,142668.623629831
2461,122062.68579393113
2462,124998.48124477244
2463,139055.53494598786
2464,172972.00196995027
2465,133049.34875695803
2466,124228.9590947046
2467,162179.82450109627
2468,90381.33756575524
2469,89539.60437973472
2470,190380.91962082405
2471,212764.30309135676
2472,167314.47202743636
2473,114787.32040489628
2474,75766.16081569646
2475,213412.1083124329
2476,106454.60846584872
2477,109682.16088224784
2478,150063.25867962814
2479,101697.92862427072
2480,148631.78481031838
2481,138713.2978935917
2482,129833.28779810038
2483,100258.93753510271
2484,129759.6917102749
2485,129358.23910520715
2486,140106.23192585283
2487,199166.53321546153
2488,180345.61161299772
2489,149501.45161623624
2490,149909.83390445937
2491,110674.16060286714
2492,190992.34770078282
2493,154352.83224314637
2494,146269.43026330997
2495,78788.08180334582
2496,238025.08056858997
2497,159810.42813648214
2498,89903.97053005663
2499,79956.70709712082
2500,111837.31658512796
2501,149777.21209197724
2502,148391.6607899305
2503,108656.79331903323
2504,163973.22909137257
2505,225142.90840081987
2506,261187.44882634026
2507,277987.1228885569
2508,264698.47620091634
2509,222173.030863974
2510,216652.43708327063
2511,184169.79932778538
2512,206922.67671440192
2513,244668.75146713923
2514,302991.15991297644
2515,133142.43570848624
2516,176570.76681886963
2517,130615.42469549435
2518,145341.56338337786
2519,225195.66637598514
2520,222034.2714970007
2521,197178.55405991175
2522,221825.02588510886
2523,115491.68027313589
2524,136203.69184914907
2525,134287.38063341775
2526,142889.68680038094
2527,128053.95971787511
2528,119333.85182671109
2529,132226.0145238128
2530,116746.79599836865
2531,235221.46510303742
2532,225015.85630496033
2533,204458.37272250955
2534,250044.2716519097
2535,270713.9992340619
2536,232521.63477882417
2537,236032.6322327291
2538,190495.07844799035
2539,205244.15515635628
2540,183914.24388438207
2541,192101.00563792977
2542,170396.7183963263
2543,115714.23130756174
2544,115221.30249790731
2545,137648.52623251663
2546,133246.2113304895
2547,145568.52627826203
2548,158928.8800499423
2549,147578.85858351574
2550,605345.023414324
2551,142577.3829971624
2552,141915.27049065172
2553,72784.79430283303
2554,70968.15063355165
2555,106161.11370281549
2556,85296.2848148509
2557,88853.16333406535
2558,145398.32368926448
2559,121745.57900679717
2560,139083.37248498225
2561,141802.90679589077
2562,130392.39542960888
2563,127546.75424735178
2564,183961.25874609314
2565,113419.80463777599
2566,126468.06577721774
2567,100746.62897937256
2568,181102.44651199342
2569,205640.38950616983
2570,115555.35034092935
2571,164033.07927200035
2572,157884.17914279387
2573,206005.21213687002
2574,254291.54426202667
2575,144617.19548847713
2576,130140.05937382486
2577,159469.94229534734
2578,80912.45674919477
2579,15193.659098154167
2580,99517.60907298047
2581,108297.21956164506
2582,146619.13245200436
2583,264704.4415207028
2584,183690.684695557
2585,191684.91473788698
2586,225603.14227368054
2587,200002.0393588941
2588,141902.4237072363
2589,160445.1812507969
2590,227108.9001390424
2591,258677.59563057893
2592,214346.79524593242
2593,262983.7253248207
2594,195082.5426016606
2595,232000.0864048868
2596,316332.64325036365
2597,203749.4915214642
2598,279550.6670646586
2599,337114.0134293374
2600,141001.57149098231
2601,156373.34044080623
2602,65344.22000860819
2603,82430.69623447652
2604,67019.70982429339
2605,65955.24765330902
2606,154600.9056276211
2607,213159.03148374613
2608,201031.31762627396
2609,173875.4138173645
2610,103393.40683932113
2611,118469.42372126086
2612,157319.2502134496
2613,135729.97252128203
2614,107817.37246145983
2615,173310.50347328163
2616,162859.46118053608
2617,190934.24191970634
2618,243808.35356542724
2619,203266.42195481015
2620,174713.16935177636
2621,173156.16785500688
2622,183554.73359061056
2623,231114.7261467732
2624,285937.5392803233
2625,261774.77087269374
2626,173522.2781252924
2627,160855.95082323626
2628,396328.7196476222
2629,436071.2803169477
2630,322973.8517425752
2631,425601.7395261468
2632,370880.0101734225
2633,273150.83898988157
2634,375107.7873895911
2635,165481.56023961888
2636,175707.86431687907
2637,215416.70263844426
2638,264362.71878622216
2639,184554.19285641378
2640,152796.62643670733
2641,93598.67621328705
2642,187199.1013752874
2643,104662.96945828595
2644,112956.77464534505
2645,108850.90371415066
2646,97214.33617226756
2647,110102.22317910427
2648,139155.03950533108
2649,153366.353930444
2650,133100.41483482998
2651,137781.57389124134
2652,364585.2252913525
2653,244990.64182782383
2654,249130.93415123853
2655,369243.05714705493
2656,316030.0109866699
2657,347763.5571232368
2658,306256.5863891123
2659,297058.3955699757
2660,342305.1566595824
2661,328774.6759793784
2662,358209.3650127228
2663,263684.12355084135
2664,293205.4687759769
2665,316570.8248118607
2666,288353.99669760023
2667,186332.3437315321
2668,191785.82228149218
2669,191848.96057399246
2670,279009.49492408545
2671,197585.8810239369
2672,199573.1554485811
2673,198297.9632218557
2674,198307.85531190573
2675,169564.93488023942
2676,215577.17515268107
2677,199120.65594449383
2678,254034.8597477032
2679,266873.3119455837
2680,268204.5782975976
2681,386495.4760485969
2682,308169.5188098808
2683,442682.1508505123
2684,298014.8578867486
2685,317472.0377361246
2686,250751.47582043544
2687,281960.56712779286
2688,217095.15523885866
2689,206853.20475887926
2690,362879.7972955641
2691,194668.98017557873
2692,134579.27619808423
2693,209841.27600226202
2694,140891.2998059129
2695,207829.31991700362
2696,198287.46029075864
2697,180659.92696359335
2698,222620.48155158316
2699,177338.3420977716
2700,156725.2839778585
2701,164820.36347189127
2702,112677.27756782342
2703,145008.94399396656
2704,136049.5983918563
2705,102538.43280292512
2706,102291.4851611224
2707,129930.93259419152
2708,116939.38654501992
2709,105564.447611043
2710,118372.27781907632
2711,269852.70323655824
2712,351866.524033983
2713,170699.82637757924
2714,157296.0009032709
2715,171970.17663609073
2716,146908.62510170997
2717,189154.6271767842
2718,220916.62040002015
2719,147136.9155133844
2720,195133.05670958874
2721,130616.0848772442
2722,181588.0333562072
2723,171003.8207081738
2724,123119.70149938413
2725,124233.1568639439
2726,131609.2307105132
2727,155677.95130392513
2728,190602.04000839614
2729,137414.82789319684
2730,138319.95909820567
2731,135083.03059358266
2732,124614.76233429229
2733,148273.55652921065
2734,148196.4647431455
